Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
20.733,36.426,8.236225,6.6169,0,19.25385816
20.732,36.434,8.2360125,6.6085,0,19.26742908
20.732,36.439,8.23590625,6.6006,0,19.28471454
20.731,36.439,8.235853125,6.5942,0,19.30635727
20.73,36.437,8.235826562,6.5878,0,19.33217863
20.727,36.432,8.235813281,6.5804,0,19.36108932
20.724,36.423,8.235356641,6.5732,0,19.39454466
20.719,36.409,8.235584961,6.5662,0,19.43277233
20.715,36.395,8.235699121,6.5603,0,19.47488616
20.712,36.386,8.235756201,6.5567,0,19.51994308
20.711,36.38,8.235784741,6.5551,0,19.56697154
20.712,36.38,8.235799011,6.5559,0,19.61498577
20.715,36.383,8.235806146,6.5592,0,19.66449289
20.719,36.388,8.235809714,6.5652,0,19.71774644
20.7285,36.396,8.235811497,6.5746,0,19.77387322
20.73175,36.41,8.235810606,6.5879,0,19.83243661
20.737375,36.423,8.23581016,6.5991,0,19.89371831
20.7386875,36.431,8.235809937,6.6042,0,19.95685915
20.73803125,36.434,8.235809825,6.6035,0,20.02192958
20.73770312,36.428,8.235809769,6.5945,0,20.08896479
20.73753906,36.419,8.235809742,6.5796,0,20.15798239
20.73745703,36.41,8.235809728,6.55755,0,20.2284912
20.73741602,36.3855,8.235809721,6.545675,0,20.2997456
20.73739551,36.38675,8.235809717,6.5214375,0,20.3713728
20.73738525,36.390875,8.229804859,6.52061875,0,20.4451864
20.73738013,36.3929375,8.219502429,6.521028125,0,20.5225932
20.73737756,36.39396875,8.210301215,6.521232813,0,20.6047966
20.73518878,36.39448438,8.205700607,6.521335156,0,20.6923983
20.72959439,36.39474219,8.203400304,6.521386328,0,20.78469915
20.7207972,36.39461328,8.202250152,6.521411914,0,20.88184957
20.7093986,36.39454883,8.202825076,6.521424707,0,20.98392479
20.7026993,36.3945166,8.1955,6.521431104,0,21.09196239
20.70604895,36.395,8.1979,6.521434302,0,21.2044812
20.70772377,36.408,8.2002,6.5198,0,21.3197406
20.70856119,36.415,8.2011,6.5415,0,21.4373703
20.70897989,36.413,8.1986,6.5546,0,21.55618515
20.70918924,36.406,8.1968,6.5677,0,21.67659257
20.70929392,36.4,8.1981,6.5868,0,21.80029629
20.70934626,36.3907583,8.2001,6.6042,0,21.92664814
20.70937243,36.38987915,8.2034,6.62,0,22.05482407
20.70938551,36.39031873,8.2064,6.6308,0,22.18441204
20.71069276,36.39053851,8.2073,6.6316,0,22.31320602
20.71784638,36.39064841,8.2075,6.6245,0,22.44110301
20.72592319,36.39070335,8.2066,6.54805,0,22.5675515
20.73346159,36.39073083,8.2043,6.544775,0,22.69127575
20.7422308,36.39074456,8.2005,6.5412375,0,22.81213788
20.7511154,36.3907377,8.1957,6.51041875,0,22.92906894
20.7490577,36.39073426,8.1909,6.456609375,0,23.04103447
20.74802885,36.389,8.18425,6.391904688,0,23.15051723
20.74751442,36.402,8.177725,6.333752344,0,23.26075862
20.74725721,36.409,8.1719625,6.305626172,0,23.37287931
20.74712861,36.408,8.16848125,6.292713086,0,23.48843965
20.7470643,36.404,8.1624,6.293106543,0,23.60621983
20.74703215,36.4,8.1609,6.293303271,0,23.72510991
20.74701608,36.391,8.1611,6.293401636,0,23.84605496
20.74700804,36.378,8.1632,6.293450818,0,23.96952748
20.74700402,36.365,8.1649,6.293475409,0,24.09176374
20.74100201,36.355,8.165,6.293487704,0,24.20838187
20.731501,36.349,8.1633,6.2756,0,24.31669093
20.7207505,36.35,8.1586,6.2775,0,24.41334547
20.70837525,36.354,8.1529,6.2798,0,24.49967273
20.70018763,36.356,8.1473,6.2935,0,24.57733637
20.70428144,36.362,8.1546,6.3051,0,24.64416818
20.70632834,36.371,8.15545,6.3147,0,24.69858409
20.7073518,36.381,8.155875,6.3273,0,24.74379205
20.70786352,36.388,8.1560875,6.3349,0,24.78289602
20.70811939,36.393,8.15619375,6.34935,0,24.81844801
20.70824732,36.392,8.156246875,6.372025,0,24.85272401
20.70831129,36.391,8.156273438,6.3995125,0,24.858862
20.70834327,36.39,8.156286719,6.42785625,0,24.855793
20.70835926,36.388,8.156293359,6.457228125,0,24.85425851
20.72017963,36.384,8.16619668,6.487014063,0,24.85349126
20.74658981,36.379,8.18089834,6.516057031,0,24.85310763
20.77679491,36.375,8.19619917,6.543628516,0,24.85291582
20.80639745,36.371,8.204499585,6.560214258,0,24.85281991
20.83119873,36.37,8.207749792,6.568307129,0,24.85277196
20.85159936,36.368,8.206824896,6.571003564,0,24.85274798
20.86979968,36.364,8.206362448,6.572351782,0,24.85273599
20.88389984,36.36,8.206131224,6.573025891,0,24.840368
20.89144992,36.356,8.206015612,6.573362946,0,24.813684
20.89572496,36.351,8.205957806,6.5943,0,24.776342
20.89936248,36.346,8.205928903,6.5851,0,24.730671
20.90368124,36.34,8.205914452,6.5782,0,24.6778355
20.91134062,36.333,8.2128,6.5768,0,24.61841775
20.91967031,36.325,8.211,6.5764,0,24.55270887
20.92533516,36.318,8.2059,6.5737,0,24.48135444
20.92916758,36.31,8.2006,6.5739,0,24.40417722
20.933,36.301,8.1948,6.5776,0,24.32108861
20.933,36.293,8.1892,6.5816,0,24.2320443
20.936,36.283,8.1853,6.5856,0,24.13702215
20.939,36.273,8.1821,6.5889,0,24.03551108
20.943,36.262,8.1796,6.5903,0,23.92725554
20.946,36.251,8.1789,6.5939,0,23.81262777
20.952,36.239,8.1807,6.6021,0,23.69131388
20.961,36.226,8.2014,6.6132,0,23.56365694
20.974,36.213,8.2018,6.6278,0,23.42932847
20.9895,36.201,8.202,6.6434,0,23.29066424
21.00575,36.192,8.2059,6.6574,0,23.15033212
21.021875,36.186,8.21155,6.6714,0,23.01066606
21.0379375,36.184,8.217475,6.6849,0,22.87283303
21.05446875,36.185,8.2236375,6.6982,0,22.73741651
21.07323437,36.189,8.23081875,6.7123,0,22.60370826
21.09311719,36.197,8.238409375,6.7257,0,22.47285413
21.11405859,36.21,8.245604688,6.7378,0,22.34692706
21.1360293,36.223,8.246952344,6.7498,0,22.22446353
21.15701465,36.231,8.246776172,6.7618,0,22.10323177
21.17750732,36.235,8.246864258,6.7736,0,21.98261588
21.19725366,36.233,8.246908301,6.7856,0,21.86130794
21.21562683,36.228,8.246930322,6.7963,0,21.74115397
21.23231342,36.222,8.246941333,6.805,0,21.62457699
21.24665671,36.1905,8.246946838,6.8119,0,21.51178849
21.25832835,36.18975,8.246949591,6.8168,0,21.40239425
21.26766418,36.182875,8.2528,6.8212,0,21.29619712
21.27583209,36.1819375,8.2483,6.8265,0,21.19259856
21.28291604,36.18146875,8.2466,6.8319,0,21.09129928
21.28695802,36.18170312,8.2494,6.8381,0,20.99314964
21.28897901,36.18182031,8.2546,6.8442,0,20.89707482
21.28998951,36.18187891,8.2576,6.8496,0,20.80353741
21.29049475,36.1819082,8.264,6.8554,0,20.71226871
21.29074738,36.18192285,8.2743,6.8617,0,20.62263435
21.293,36.17,8.2807,6.8672,0,20.53531718
21.292,36.176,8.2811,6.871,0,20.45165859
21.291,36.181,8.2809,6.8733,0,20.37182929
21.293,36.181,8.2808,6.8733,0,20.29591465
21.296,36.182,8.28075,6.8722,0,20.22395732
21.299,36.184,8.280725,6.8705,0,20.15547866
21.3045,36.187,8.2807125,6.8674,0,20.09023933
21.30175,36.188,8.28070625,6.8627,0,20.02811967
21.300375,36.19,8.280703125,6.8574,0,19.96905983
21.2996875,36.191,8.2871,6.8517,0,19.91202992
21.29934375,36.192,8.2815,6.8459,0,19.85651496
21.29917187,36.194,8.2794,6.8405,0,19.80175748
21.29908594,36.196,8.2773,6.8346,0,19.74787874
21.29904297,36.196,8.2734,6.8279,0,19.69493937
21.29902148,36.195,8.2702,6.8209,0,19.64246968
21.29901074,36.192,8.2676,6.8138,0,19.59023484
21.29900537,36.19,8.2651,6.8059,0,19.53961742
21.29300269,36.19,8.2632,6.7972,0,19.49230871
21.28500134,36.19,8.261,6.7873,0,19.44915436
21.27800067,36.192,8.2581,6.7762,0,19.41157718
21.27100034,36.195,8.256,6.7642,0,19.37928859
21.26350017,36.198,8.2556,6.7519,0,19.35114429
21.25675008,36.203,8.2562,6.7387,0,19.32757215
21.25037504,36.209,8.2583,6.7247,0,19.30928607
21.24468752,36.218,8.26,6.7111,0,19.29464304
21.24034376,36.228,8.2597,6.6986,0,19.28132152
21.23817188,36.24,8.2581,6.6872,0,19.26866076
21.23708594,36.247,8.2545,6.6778,0,19.25433038
21.23654297,36.259,8.2494,6.6697,0,19.23866519
21.23627149,36.2755,8.24635,6.6626,0,19.22383259
21.23613574,36.28025,8.243025,6.6573,0,19.2084163
21.231,36.277875,8.2446875,6.6543,0,19.19170815
21.235,36.2766875,8.24551875,6.6542,0,19.17485407
21.236,36.27609375,8.245934375,6.6578,0,19.15942704
21.234,36.27579687,8.246142187,6.6653,0,19.14571352
21.23,36.27564844,8.246246094,6.6772,0,19.13435676
21.2305,36.27557422,8.246298047,6.6939,0,19.12517838
21.23075,36.27553711,8.246324023,6.7028,0,19.11608919
21.230875,36.27551855,8.246337012,6.69835,0,19.10804459
21.2309375,36.27550928,8.246343506,6.696125,0,19.1005223
21.23096875,36.26075464,8.246921753,6.6950125,0,19.09326115
21.23098437,36.25337732,8.246632629,6.69445625,0,19.08613057
21.23249219,36.24968866,8.246488068,6.694178125,0,19.07856529
21.23324609,36.24784433,8.246415787,6.694039062,0,19.06978264
21.23362305,36.24692216,8.246379646,6.693969531,0,19.05989132
21.23981152,36.24646108,8.246361576,6.693934766,0,19.06483698
21.26440576,36.24623054,8.246352541,6.693917383,0,19.06730981
21.30520288,36.24611527,8.246348023,6.666658691,0,19.06854623
21.35610144,36.238,8.246345765,6.616829346,0,19.06916444
21.41255072,36.246,8.2475,6.562064673,0,19.06947354
21.47227536,36.239,8.2421,6.510432336,0,19.06962809
21.53213768,36.225,8.2398,6.470616168,0,19.06970537
21.59406884,36.1995,8.2374,6.458208084,0,19.06974401
21.66153442,36.16675,8.2325,6.464412126,0,19.06976332
21.73276721,36.122875,8.2279,6.467514147,0,19.07388166
21.80788361,36.0659375,8.2235,6.469065158,0,19.09544083
21.8829418,36.00296875,8.2198,6.469840663,0,19.12522042
21.9529709,35.94248437,8.2182,6.470228416,0,19.15661021
22.01648545,35.88924219,8.2178,6.470422292,0,19.1853051
22.07124273,35.85062109,8.2187,6.47051923,0,19.20815255
22.10812136,35.82781055,8.2221,6.470567699,0,19.22557628
22.12656068,35.81640527,8.23755,6.470591934,0,19.23678814
22.13578034,35.81070264,8.237625,6.472445967,0,19.24239407
22.14039017,35.80785132,8.2443625,6.491522983,0,19.24519703
22.14269509,35.799,8.24838125,6.519261492,0,19.249
22.146,35.805,8.247840625,6.543130746,0,19.248
22.1455,35.8005,8.247570312,6.555065373,0,19.249
22.1525,35.792,8.247435156,6.561032686,0,19.2535
22.16425,35.7785,8.247367578,6.564016343,0,19.26075
22.176625,35.76475,8.247333789,6.565508172,0,19.266375
22.1933125,35.748375,8.247316895,6.566254086,0,19.2721875
22.20165625,35.7286875,8.247308447,6.566627043,0,19.27909375
22.19748438,35.70684375,8.247304224,6.5865,0,19.28654687
22.19539844,35.68542188,8.2524,6.574,0,19.29577344
22.19435547,35.66621094,8.2473,6.567,0,19.30638672
22.19383398,35.65160547,8.2461,6.5706,0,19.31769336
22.19357324,35.63980273,8.2456,6.5762,0,19.33134668
22.19344287,35.6457041,8.2433,6.5772,0,19.34867334
22.19337769,35.64865479,8.2424,6.5825,0,19.36983667
22.19334509,35.65013013,8.2429,6.5925,0,19.39641833
22.1933288,35.6508678,8.2434,6.6003,0,19.42520917
22.1916644,35.65123663,8.2438,6.6034,0,19.45210458
22.1838322,35.65142105,8.2433,6.6002,0,19.47605229
22.1794161,35.65151326,8.2412,6.5869,0,19.49502615
22.17720805,35.65155936,8.2394,6.5704,0,19.50951307
22.17610402,35.65158242,8.2392,6.5548,0,19.51725654
22.17555201,35.65279121,8.2395,6.5448,0,19.52112827
22.172,35.6743956,8.2404,6.5277,0,19.52306413
22.175,35.7061978,8.241,6.50705,0,19.525
22.1715,35.7395989,8.2401,6.485425,0,19.526
22.16575,35.77079945,8.2384,6.4649125,0,19.528
22.151375,35.79589973,8.2357,6.44785625,0.00035,19.5355
22.1296875,35.81544986,8.2319,6.433428125,0.00035,19.54725
22.10334375,35.82922493,8.227,6.420164062,0.00035,19.560125
22.07017187,35.83611247,8.2238,6.409132031,0.00035,19.5755625
22.02908594,35.849,8.21805,6.3928,0.00035,19.59478125
21.98454297,35.844,8.210975,6.3886,0.00035,19.61589062
21.94177148,35.843,8.2037875,6.3846,0.00035,19.63694531
21.90388574,35.844,8.19694375,6.3803,0.00035,19.65647266
21.87494287,35.854,8.191021875,6.3742,0.00035,19.67273633
21.85297144,35.863,8.185810938,6.3697,0.00035,19.68636816
21.83598572,35.867,8.180855469,6.3688,0.00035,19.70018408
21.82749286,35.872,8.176427734,6.3695,0.00035,19.71309204
21.82324643,35.878,8.1693,6.3722,0.00035,19.72454602
21.819,35.883,8.1669,6.3759,0.00035,19.73577301
21.8165,35.889,8.1648,6.3793,0.00035,19.74688651
21.80875,35.894,8.1628,6.3835,0.00035,19.75894325
21.790875,35.896,8.1607,6.3884,0.00035,19.77247163
21.7649375,35.9,8.1593,6.3935,0.00035,19.78723581
21.73546875,35.907,8.1592,6.3988,0.00035,19.80161791
21.69923438,35.916,8.1601,6.4037,0.00035,19.81630895
21.65561719,35.927,8.1621,6.4078,0.00035,19.83165448
21.60980859,35.939,8.164,6.4101,0.00035,19.84632724
21.5929043,35.948,8.1651,6.4096,0.00035,19.86016362
21.58445215,35.956,8.1656,6.4059,0.00035,19.87208181
21.58022607,35.963,8.1652,6.3981,0.00035,19.8815409
21.57811304,35.969,8.1641,6.386,0.00035,19.88877045
21.57705652,35.976,8.1625,6.3872,0.00035,19.89338523
21.57652826,35.981,8.1598,6.39035,0.00035,19.89569261
21.57626413,35.985,8.1557,6.394225,0.00035,19.899
21.57613206,35.988,8.1525,6.3961625,0.00035,19.898
21.57606603,35.992,8.1516,6.39713125,0.00035,19.9
21.576,35.995,8.153,6.397615625,0.00035,19.904
21.575,35.999,8.1575,6.397857812,0.00035,19.912
21.57,36.002,8.1654,6.397978906,0.00035,19.9245
21.569,36.003,8.1685,6.398039453,0.00035,19.93975
21.5645,36.003,8.17515,6.416519727,0.00035,19.959375
21.55425,36.003,8.185125,6.465059863,0.00035,19.9836875
21.543625,36.002,8.1888125,6.476879932,0.00035,20.01034375
21.5383125,36.002,8.18740625,6.470969897,0.00035,20.03567187
21.53565625,36.002,8.186703125,6.46801488,0.00035,20.05733594
21.53432813,36.002,8.186351563,6.466537372,0.00035,20.07366797
21.53366406,36.002,8.186175781,6.465798618,0.00035,20.08283398
21.53333203,36.003,8.186087891,6.46542924,0.00035,20.08741699
21.53316602,36.004,8.186043945,6.465613929,0.00035,20.0897085
21.528,36.006,8.186021973,6.465706273,0.00035,20.09085425
21.531,36.008,8.186010986,6.465752445,0.00035,20.092
21.533,36.011,8.1925,6.465775531,0.00035,20.093
21.5295,36.015,8.186,6.4578,0.00035,20.098
21.5255,36.02,8.1829,6.4527,0.00035,20.11
21.52675,36.025,8.1802,6.4537,0.00035,20.1285
21.527375,36.033,8.1759,6.4476,0.00035,20.15025
21.5276875,36.042,8.1726,6.4531,0.00035,20.177625
21.52784375,36.053,8.1706,6.468637766,0.00035,20.2118125
21.52792188,36.064,8.169,6.481018883,0.00035,20.24990625
21.52796094,36.073,8.1678,6.499509441,0.00035,20.28995313
21.52873047,36.081,8.1667,6.520754721,0.00035,20.32947656
21.52911523,36.086,8.1649,6.54042736,0.00035,20.36573828
21.52930762,36.09,8.1643,6.56316368,0.00035,20.40136914
21.53315381,36.093,8.1661,6.59543184,0.00035,20.43868457
21.5570769,36.094,8.1694,6.63686592,0.00035,20.47684229
21.59153845,36.093,8.1748,6.64663296,0.00035,20.51492114
21.58826923,36.089,8.1814,6.64174944,0.00035,20.55446057
21.58663461,36.084,8.1849,6.63930768,0.00035,20.59673029
21.58581731,36.077,8.1907,6.6380868,0.00035,20.64286514
21.58540865,36.069,8.19815,6.63747636,0.00035,20.69443257
21.58520433,36.0635,8.207125,6.63717114,0.00035,20.75021629
21.58510216,36.05325,8.2176625,6.63701853,0.00035,20.80910814
21.58505108,36.052625,8.22713125,6.636942225,0.00035,20.87105407
21.58502554,36.0529375,8.222396875,6.636904073,0.00035,20.93702704
21.58501277,36.05309375,8.220029687,6.636884996,0.00035,21.00651352
21.58500639,36.05317188,8.218846094,6.614942498,0.00035,21.08075676
21.56900319,36.05321094,8.218254297,6.576071249,0.00035,21.15937838
21.5530016,36.05323047,8.217958398,6.537535625,0.00035,21.24218919
21.5390008,36.05324023,8.217810449,6.500117812,0.00035,21.32959459
21.5220004,36.05324512,8.217736475,6.458358906,0.00035,21.4227973
21.5070002,36.05324756,8.217699487,6.417679453,0.00035,21.52139865
21.4965001,36.05324878,8.217680994,6.381439727,0.00035,21.62619932
21.48825005,36.05712439,8.216290497,6.348619863,0.00035,21.73609966
21.48012502,36.05518658,8.207045248,6.330759932,0.00035,21.85004983
21.47056251,36.05421768,8.202622624,6.326729966,0.00035,21.96752492
21.45578126,36.05373323,8.201361312,6.328464983,0.00035,22.08726246
21.43939063,36.053491,8.201991968,6.329332491,0.00035,22.21013123
21.42619531,36.05336989,8.202307296,6.329766246,0.00035,22.33656561
21.41509766,36.05343045,8.20246496,6.329983123,0.00035,22.46628281
21.40704883,36.05346073,8.202543792,6.330091561,0.00035,22.5986414
21.40052441,36.05347587,8.202583208,6.330145781,0.00035,22.7348207
21.39326221,36.061,8.202602916,6.33017289,0.00035,22.87591035
21.3856311,36.05,8.1973,6.3129,0.00035,23.02195518
21.37781555,36.05,8.1982,6.3227,0.00035,23.17447759
21.36940778,36.051,8.2001,6.3302,0.00035,23.33323879
21.36020389,36.049,8.2063,6.3399,0.00035,23.4966194
21.34960194,36.05,8.2097,6.344,0.00035,23.6653097
21.33630097,36.055,8.2154,6.3406,0.00035,23.84015485
21.32265049,36.061,8.22175,6.338,0.00035,24.01807742
21.31632524,36.068,8.223875,6.3397,0.00035,24.19753871
21.31416262,36.075,8.2249375,6.345,0.00035,24.37676936
21.31458131,36.079,8.22546875,6.3574,0.00035,24.55438468
21.31479066,36.086,8.225734375,6.3695,0.00035,24.72969234
21.31489533,36.0925,8.225867188,6.3759,0.00035,24.90434617
21.31494766,36.10375,8.225933594,6.3819,0.00035,25.07667308
21.31497383,36.119375,8.225966797,6.3868,0.00035,25.24583654
21.31498692,36.1371875,8.2319,6.3892,0.00035,25.41341827
21.31499346,36.15359375,8.2281,6.3896,0.00035,25.58070914
21.31,36.16029688,8.226,6.3858,0.00035,25.74785457
21.312,36.16164844,8.2268,6.3761,0.00035,25.91692728
21.315,36.16097266,8.2287,6.3627,0.00035,26.08596364
21.318,36.16063477,8.2299,6.3463,0.00035,26.25348182
21.322,36.16046582,8.2329,6.33585,0.00035,26.41974091
21.325,36.16038135,8.238,6.317875,0.00035,26.58437046
21.327,36.16033911,8.2427,6.3156375,0.00035,26.74568523
21.329,36.16031799,8.2459,6.31675625,0.00035,26.90134261
21.332,36.17,8.2475,6.317315625,0.00035,27.05017131
21.334,36.167,8.2462,6.317595313,0.00035,27.19058565
21.336,36.163,8.2442,6.317735156,0.00035,27.32229283
21.336,36.155,8.2428,6.317805078,0.00035,27.44564641
21.335,36.147,8.2402,6.317840039,0.00035,27.55982321
21.332,36.138,8.2364,6.31785752,0.00035,27.6639116
21.329,36.13,8.2322,6.31786626,0.00035,27.7599558
21.326,36.124,8.2276,6.3134,0.00035,27.8499779
21.322,36.12,8.223,6.3266,0.00035,27.93498895
21.319,36.117,8.219,6.3316,0.00035,28.01699448
21.315,36.117,8.2144,6.335,0.00035,28.09449724
21.311,36.121,8.2086,6.3413,0.00035,28.16574862
21.306,36.128,8.2022,6.3442,0.00035,28.23187431
21.301,36.141,8.1951,6.343,0.00035,28.23043715
21.33,36.154,8.1897,6.3415,0.00035,28.22971858
21.3305,36.164,8.188,6.3403,0.00035,28.22935929
21.33075,36.172,8.1896,6.3404,0.00035,28.22917964
21.346375,36.176,8.21905,6.344,0.00035,28.22908982
21.3756875,36.18,8.219075,6.346,0.00035,28.22904491
21.41684375,36.184,8.2190875,6.3437,0.00035,28.22902246
21.39626563,36.186,8.22849375,6.3397,0.00035,28.22901123
21.38597656,36.186,8.245646875,6.3333,0.00035,28.22900561
21.38083203,36.184,8.247973438,6.3292,0.00035,28.22900281
21.37825977,36.18,8.246810156,6.3316,0.00035,28.1905014
21.37697363,36.175,8.246228516,6.3389,0.00035,28.1297507
21.37633057,36.169,8.245937695,6.3527,0.00035,28.05687535
21.37600903,36.16,8.245792285,6.36265,0.00035,27.97343768
21.37584827,36.1535,8.24571958,6.380075,0.00035,27.87871884
21.37576788,36.14175,8.245683228,6.4054375,0.00035,27.77585942
21.35038394,36.126375,8.245665051,6.43951875,0.00035,27.66542971
21.26019197,36.1256875,8.245655963,6.477809375,0.00035,27.54721485
21.16009599,36.12603125,8.245651419,6.514754687,0.00035,27.42010743
21.12954799,36.12620312,8.24052571,6.548177344,0.00035,27.28405371
21.141274,36.12628906,8.233462855,6.574738672,0.00035,27.13802686
21.147137,36.12633203,8.225331427,6.595619336,0.00035,26.98301343
21.1500685,36.12635352,8.214665714,6.613459668,0.00035,26.82150671
21.15153425,36.12634277,8.218382857,6.624029834,0.00035,26.65325336
21.15226712,36.1263374,8.220241428,6.6375,0.00035,26.47912668
21.15263356,36.12633472,8.221170714,6.635,0.00035,26.30106334
21.15281678,36.125,8.221635357,6.6346,0.00035,26.12153167
21.15290839,36.134,8.221867679,6.6364,0.00035,25.94276583
21.1529542,36.135,8.221983839,6.644,0.00035,25.76688292
21.1529771,36.133,8.22204192,6.6505,0.00035,25.59494146
21.19748855,36.133,8.22207096,6.6512,0.00035,25.42597073
21.27274427,36.128,8.22208548,6.6515,0.00035,25.26248536
21.37237214,36.117,8.22207822,6.6512,0.00035,25.10624268
21.48318607,36.106,8.22207459,6.6527,0.00035,24.95312134
21.58759303,36.094,8.222072775,6.6599,0.00035,24.79756067
21.64079652,36.083,8.222071867,6.671,0.00035,24.63778034
21.66739826,36.076,8.222071414,6.6868,0.00035,24.47039017
21.68069913,36.071,8.222071187,6.69785,0.00035,24.29769508
21.68734956,36.061,8.222071073,6.717825,0.00035,24.12234754
21.69067478,36.0475,8.22207113,6.7103125,0.00035,23.94317377
21.69233739,36.03125,8.222071158,6.70655625,0.00035,23.75808689
21.6931687,36.013625,8.222071173,6.704678125,0.00035,23.57254344
21.69358435,36.0018125,8.22207118,6.703739063,0.00035,23.39077172
21.69379217,35.99890625,8.222071183,6.703269531,0.00035,23.21638586
21.69789609,36.00035938,8.222071185,6.703034766,0.00035,23.05369293
21.70694804,36.00108594,8.222071186,6.702917383,0.00035,22.90084647
21.71197402,36.00144922,8.222071186,6.702858691,0.00035,22.75392323
21.72148701,36.00163086,8.222071186,6.702888037,0.00035,22.61596162
21.74074351,36.00172168,8.223885593,6.70290271,0.00035,22.48798081
